Invoice,Field,Extracted,Ground Truth,Match
FR_invoice_real_082,invoice_content,"[{'description': 'Période Remi', 'quantity': '', 'unit_price': '.'}, {'description': 'CODE ARTICLE Objet Classification PLU HT (EUR) UNITÉ Cas Gi TOTALHT', 'quantity': '.', 'unit_price': '.'}, {'description': '+', 'quantity': '', 'unit_price': '0.'}, {'description': 'M Attributs pour PU arse (EUR)', 'quantity': '.', 'unit_price': '.'}, {'description': 'REFERENCE Note {EUR)', 'quantity': '', 'unit_price': ''}, {'description': '(Brut: )', 'quantity': '', 'unit_price': '60.00'}, {'description': '{Rabaïs: )', 'quantity': '', 'unit_price': '0.00'}, {'description': '(Net):', 'quantity': '', 'unit_price': '60.00'}, {'description': '# ligne BC: PRESTATION SUPPORT - Description', 'quantity': '', 'unit_price': '1'}, {'description': 'GTIN: Période de // au //', 'quantity': '01', 'unit_price': '2026'}, {'description': '(Brut: )', 'quantity': '', 'unit_price': '10.00'}, {'description': '{Rabaïs: )', 'quantity': '', 'unit_price': '0.00'}, {'description': '(Net):', 'quantity': '', 'unit_price': '10.00'}, {'description': 'FOURNITURES DIVERSES - Description', 'quantity': '', 'unit_price': ''}, {'description': '# ligne BC: Date début : //', 'quantity': '01', 'unit_price': '2026'}, {'description': '(Brut: )', 'quantity': '', 'unit_price': '5.00'}, {'description': '{Rabaïs: )', 'quantity': '', 'unit_price': '0.00'}, {'description': '(Net):', 'quantity': '', 'unit_price': '5.00'}, {'description': 'APPEL - Description', 'quantity': '', 'unit_price': ''}, {'description': 'Date fin : //', 'quantity': '01', 'unit_price': '2026'}, {'description': 'REMISE : REMISE COMMERCIALE | (K) %', 'quantity': '5,00', 'unit_price': '0.00'}, {'description': 'CHARGE : FRAIS DEPLACEMENT -| {K) %', 'quantity': '10,00', 'unit_price': '0.00'}, {'description': 'Détail TVA (motif si eonération code E O K AE) Tau Base TVA Montant TVA', 'quantity': ',', 'unit_price': '.'}, {'description': 'VATEX-EU-IC % -', 'quantity': '100,00', 'unit_price': '0.00'}, {'description': 'TVA acquittée sur les encaissements', 'quantity': '', 'unit_price': ''}, {'description': ""Tout retard de paiement engendre une pénalité eigible à compter de la date d'échéance calculée sur la base de trois fois le tau"", 'quantity': '', 'unit_price': '.'}, {'description': ""d'intérêt légal"", 'quantity': '', 'unit_price': '.'}, {'description': 'Indemnité forfaitaire pour frais de recouvrement en cas de retard de paiement : €', 'quantity': '40', 'unit_price': '.'}, {'description': ""Les réglements reçus avant la date d'échéance ne donneront pas lieu à escompte"", 'quantity': '', 'unit_price': '.'}]",PRESTATION SUPPORT; FOURNITURES DIVERSES; APPEL,NO
FR_invoice_real_082,tva_percentage,,0,NO
FR_invoice_real_082,tva_amount,,0.00,NO
FR_invoice_real_082,total_amount,100.00,-100.00,NO
FR_invoice_real_082,payment_status,PAID,UNKNOWN,NO
FR_invoice_real_082,solde_du,,-90.00,NO
FR_invoice_real_083,supplier_name,FACTURE N° : F20260030,LE FOURNISSEUR,NO
FR_invoice_real_083,invoice_number,F20260030,F20260030,YES
FR_invoice_real_083,invoice_date,31/01/2026,31/01/2026,YES
FR_invoice_real_083,siret,12345678200077,123456782,NO
FR_invoice_real_083,echeance,02/03/2026,02/03/2026,YES
FR_invoice_real_083,invoice_content,"[{'description': 'Période Rent', 'quantity': '', 'unit_price': '.'}, {'description': 'igne BC Objet Classification UNITÉ l emise (', 'quantity': '', 'unit_price': '.'}]",PRESTATION SUPPORT; FOURNITURES DIVERSES; APPEL,YES
FR_invoice_real_083,total_amount,100.00,100.00,YES
FR_invoice_real_083,payment_status,PAID,UNKNOWN,NO
FR_invoice_real_083,solde_du,,90.00,NO
FR_invoice_real_084,supplier_name,SELLER TRADE NAME,LE FOURNISSEUR,NO
FR_invoice_real_084,invoice_number,Date,F20260031,NO
FR_invoice_real_084,invoice_date,31/01/2026,31/01/2026,YES
FR_invoice_real_084,siret,12345678200077,123456782,NO
FR_invoice_real_084,echeance,02/03/2026,02/03/2026,YES
FR_invoice_real_084,invoice_content,"[{'description': 'Période', 'quantity': '', 'unit_price': '.'}, {'description': 'Objet Classification', 'quantity': '', 'unit_price': '.'}, {'description': 'Attributs', 'quantity': '', 'unit_price': ''}, {'description': 'Note', 'quantity': '', 'unit_price': ''}, {'description': '# ligne BC', 'quantity': '', 'unit_price': ''}, {'description': 'CODE ARTICLE', 'quantity': '', 'unit_price': '.'}, {'description': 'REFERENCE', 'quantity': '', 'unit_price': ''}, {'description': 'REMBOURSEMENT AFFRANCHISSEMENT - Description', 'quantity': '', 'unit_price': ''}, {'description': 'Période de // au //', 'quantity': '01', 'unit_price': '2026'}, {'description': '# ligne BC:', 'quantity': '', 'unit_price': '1'}, {'description': 'GTIN:', 'quantity': '', 'unit_price': '598785412598745'}, {'description': 'Livraison: adresse références', 'quantity': '', 'unit_price': '.'}, {'description': 'DEL Name', 'quantity': '', 'unit_price': ''}, {'description': 'DEL ADRESSE LIGNE', 'quantity': '', 'unit_price': '1'}, {'description': 'DEL line', 'quantity': '', 'unit_price': '2'}, {'description': 'NICE FR', 'quantity': '06000', 'unit_price': '.'}, {'description': 'ID : PRIVATE_ID_DEL-', 'quantity': '', 'unit_price': ''}, {'description': 'N° BON DE LIVRAISON : DESPADV', 'quantity': '', 'unit_price': '002'}, {'description': 'DATE DE LIVRAISON : //', 'quantity': '01', 'unit_price': '2026'}, {'description': 'N° BON DE RECEPTION : RECEIV-ADVO', 'quantity': '', 'unit_price': '02'}, {'description': 'DEVISE : EURO (EUR)', 'quantity': '', 'unit_price': ''}, {'description': 'Remise (-}', 'quantity': '', 'unit_price': ''}, {'description': 'Charge (+}', 'quantity': '', 'unit_price': ''}, {'description': '(EUR)', 'quantity': '', 'unit_price': ''}, {'description': 'PU HT (EUR)', 'quantity': '.', 'unit_price': '.'}, {'description': '(Brut: }', 'quantity': '', 'unit_price': '60.00'}, {'description': '(Rabais: )', 'quantity': '', 'unit_price': '0.00'}, {'description': '{Net}:', 'quantity': '', 'unit_price': '60.00'}, {'description': '- (RE)', 'quantity': '', 'unit_price': '1.00'}, {'description': '(CH)', 'quantity': '', 'unit_price': '1.00'}]",REMBOURSEMENT AFFRANCHISSEMENT; FOURNITURES DIVERSES; APPEL,NO
FR_invoice_real_084,tva_percentage,,0; 20; 10,NO
FR_invoice_real_084,tva_amount,5.88,7.02,NO
FR_invoice_real_084,total_amount,100.80,107.82,NO
FR_invoice_real_084,payment_status,PAID,UNKNOWN,NO
FR_invoice_real_084,solde_du,,107.82,NO
FR_invoice_synth_001,supplier_name,Merle EURL,Merle EURL,YES
FR_invoice_synth_001,invoice_number,,FAC-2025-7505,NO
FR_invoice_synth_001,invoice_date,23/10/2025,23/10/2025,YES
FR_invoice_synth_001,siret,65172862335735,65172862335735,YES
FR_invoice_synth_001,echeance,14/08/2026,14/08/2026,YES
FR_invoice_synth_001,invoice_content,"[{'description': 'Audit de sécurité', 'quantity': '', 'unit_price': ''}, {'description': ""Location d'équipement"", 'quantity': '', 'unit_price': ''}, {'description': 'Statut : Non payé', 'quantity': '', 'unit_price': ''}, {'description': 'Solde dû : €', 'quantity': '49', 'unit_price': '657.41'}, {'description': 'FACTURE', 'quantity': '', 'unit_price': ''}, {'description': 'Numéro de facture : FAC--', 'quantity': '2025', 'unit_price': '7505'}, {'description': 'Date : //', 'quantity': '10', 'unit_price': '2025'}, {'description': 'Échéance : //', 'quantity': '08', 'unit_price': '2026'}, {'description': 'Quantité Prix Unitaire Total', 'quantity': '', 'unit_price': ''}, {'description': '€ €', 'quantity': '40', 'unit_price': '730.80'}, {'description': '€ €', 'quantity': '4', 'unit_price': '412.30'}, {'description': 'Sous-', 'quantity': '', 'unit_price': ''}]",Audit de sécurité; Location d'équipement,NO
FR_invoice_synth_001,tva_percentage,10,10,YES
FR_invoice_synth_001,tva_amount,4514.31,4514.31,YES
FR_invoice_synth_001,total_amount,49657.41,49657.41,YES
FR_invoice_synth_001,payment_status,PAID,UNPAID,NO
FR_invoice_synth_001,solde_du,49657.41,49657.41,YES
FR_invoice_synth_002,supplier_name,Lopez SARL,Lopez SARL,YES
FR_invoice_synth_002,invoice_number,FC-2026-3073,FC-2026-3073,YES
FR_invoice_synth_002,invoice_date,01/01/2026,01/01/2026,YES
FR_invoice_synth_002,siret,18626596939007,18626596939007,YES
FR_invoice_synth_002,echeance,18/03/2026,18/03/2026,YES
FR_invoice_synth_002,invoice_content,"[{'description': 'Quantité Prix Unitaire Total', 'quantity': '', 'unit_price': ''}, {'description': 'Transport de marchandises € €', 'quantity': '22,95', 'unit_price': '229.50'}, {'description': 'Licence logicielle € €', 'quantity': '4', 'unit_price': '244.10'}, {'description': 'Nettoyage de locau € €', 'quantity': '5', 'unit_price': '607.80'}, {'description': 'Transport de marchandises € €', 'quantity': '7', 'unit_price': '066.22'}, {'description': 'Installation réseau € €', 'quantity': '2', 'unit_price': '590.85'}, {'description': 'Hébergement web € €', 'quantity': '2', 'unit_price': '323.36'}, {'description': 'Sous-', 'quantity': '', 'unit_price': ''}]",Transport de marchandises; Licence logicielle; Nettoyage de locaux; Transport de marchandises; Installation réseau; Hébergement web,YES
FR_invoice_synth_002,tva_percentage,20,20,YES
FR_invoice_synth_002,tva_amount,4412.37,4412.37,YES
FR_invoice_synth_002,total_amount,26474.20,26474.20,YES
FR_invoice_synth_002,payment_status,PAID,PAID,YES
FR_invoice_synth_002,solde_du,0.00,,NO
FR_invoice_synth_003,supplier_name,Dijoux SCI FACTURE,Dijoux SCI,YES
FR_invoice_synth_003,invoice_number,F-2025-0457,F-2025-0457,YES
FR_invoice_synth_003,invoice_date,13/04/2025,13/04/2025,YES
FR_invoice_synth_003,siret,22472991680330,22472991680330,YES
FR_invoice_synth_003,echeance,01/10/2025,01/10/2025,YES
FR_invoice_synth_003,invoice_content,"[{'description': 'Quantité Prix Unitaire Total', 'quantity': '', 'unit_price': ''}, {'description': '—_——————', 'quantity': '', 'unit_price': ''}, {'description': 'Création graphique € €', 'quantity': '5', 'unit_price': '609.12'}, {'description': 'Installation réseau € €', 'quantity': '3', 'unit_price': '297.03'}, {'description': 'Rédaction de contenu € €', 'quantity': '31', 'unit_price': '250.10'}, {'description': 'Nettoyage de locau € €', 'quantity': '1', 'unit_price': '450.08'}, {'description': 'Rédaction de contenu € €', 'quantity': '30', 'unit_price': '308.28'}, {'description': 'Formation professionnelle € €', 'quantity': '18', 'unit_price': '942.75'}, {'description': 'Sous-', 'quantity': '', 'unit_price': ''}]",Création graphique; Installation réseau; Rédaction de contenu; Nettoyage de locaux; Rédaction de contenu; Formation professionnelle,YES
FR_invoice_synth_003,tva_percentage,20,20,YES
FR_invoice_synth_003,tva_amount,18171.47,18171.47,YES
FR_invoice_synth_003,total_amount,109028.83,109028.83,YES
FR_invoice_synth_003,payment_status,PAID,UNPAID,NO
FR_invoice_synth_003,solde_du,109028.83,109028.83,YES
FR_invoice_synth_004,supplier_name,Mahe EURL,Mahe EURL,YES
FR_invoice_synth_004,invoice_number,,F-2025-9526,NO
FR_invoice_synth_004,invoice_date,24/02/2025,24/02/2025,YES
FR_invoice_synth_004,siret,77876051787814,77876051787814,YES
FR_invoice_synth_004,echeance,15/08/2025,15/08/2025,YES
FR_invoice_synth_004,invoice_content,"[{'description': 'Support technique', 'quantity': '', 'unit_price': ''}, {'description': 'Fourniture de matériel', 'quantity': '', 'unit_price': ''}, {'description': 'Statut : Non payé', 'quantity': '', 'unit_price': ''}, {'description': 'Solde dû : €', 'quantity': '13', 'unit_price': '775.16'}, {'description': 'FACTURE', 'quantity': '', 'unit_price': ''}, {'description': 'Numéro de facture : F--', 'quantity': '2025', 'unit_price': '9526'}, {'description': 'Date : //', 'quantity': '02', 'unit_price': '2025'}, {'description': 'Échéance : //', 'quantity': '08', 'unit_price': '2025'}, {'description': 'Quantité Prix Unitaire Total', 'quantity': '', 'unit_price': ''}, {'description': '€ €', 'quantity': '9', 'unit_price': '277.80'}, {'description': '€ €', 'quantity': '2', 'unit_price': '201.50'}, {'description': 'Sous-', 'quantity': '', 'unit_price': ''}]",Support technique; Fourniture de matériel,NO
FR_invoice_synth_004,tva_percentage,20,20,YES
FR_invoice_synth_004,tva_amount,2295.86,2295.86,YES
FR_invoice_synth_004,total_amount,13775.16,13775.16,YES
FR_invoice_synth_004,payment_status,PAID,UNPAID,NO
FR_invoice_synth_004,solde_du,13775.16,13775.16,YES
FR_invoice_synth_005,supplier_name,De Oliveira EURL,De Oliveira EURL,YES
FR_invoice_synth_005,invoice_number,Facture,FC-2025-0438,NO
FR_invoice_synth_005,invoice_date,09/09/2025,09/09/2025,YES
FR_invoice_synth_005,siret,88335029518302,88335029518302,YES
FR_invoice_synth_005,echeance,06/04/2026,06/04/2026,YES
FR_invoice_synth_005,invoice_content,"[{'description': 'Hébergement web', 'quantity': '', 'unit_price': ''}, {'description': 'Développement logiciel', 'quantity': '', 'unit_price': ''}, {'description': ""Location d'équipement"", 'quantity': '', 'unit_price': ''}, {'description': 'Statut : Payé', 'quantity': '', 'unit_price': ''}, {'description': 'Solde dû : €', 'quantity': '', 'unit_price': '0.00'}, {'description': 'FACTURE', 'quantity': '', 'unit_price': ''}, {'description': 'N° Facture : FC--', 'quantity': '2025', 'unit_price': '0438'}, {'description': 'Date facture : //', 'quantity': '09', 'unit_price': '2025'}, {'description': 'Échéance : //', 'quantity': '04', 'unit_price': '2026'}, {'description': 'Quantité Prix Unitaire Total', 'quantity': '', 'unit_price': ''}, {'description': '€ €', 'quantity': '4', 'unit_price': '772.04'}, {'description': '€ €', 'quantity': '8', 'unit_price': '155.28'}, {'description': '€ €', 'quantity': '3', 'unit_price': '340.12'}, {'description': 'Sous-', 'quantity': '', 'unit_price': ''}]",Hébergement web; Développement logiciel; Location d'équipement,NO
FR_invoice_synth_005,tva_percentage,10,10,YES
FR_invoice_synth_005,tva_amount,,1626.74,NO
FR_invoice_synth_005,total_amount,17894.18,17894.18,YES
FR_invoice_synth_005,payment_status,PAID,PAID,YES
FR_invoice_synth_005,solde_du,0.00,,NO
FR_invoice_synth_006,supplier_name,Guillet EURL,Guillet EURL,YES
FR_invoice_synth_006,invoice_number,Facture,FC-2025-9507,NO
FR_invoice_synth_006,invoice_date,12/07/2025,12/07/2025,YES
FR_invoice_synth_006,siret,86945827195530,86945827195530,YES
FR_invoice_synth_006,echeance,26/05/2026,26/05/2026,YES
FR_invoice_synth_006,invoice_content,"[{'description': 'Audit de sécurité', 'quantity': '', 'unit_price': ''}, {'description': 'Développement logiciel', 'quantity': '', 'unit_price': ''}, {'description': 'Transport de marchandises', 'quantity': '', 'unit_price': ''}, {'description': 'Installation réseau', 'quantity': '', 'unit_price': ''}, {'description': 'Statut : Non payé', 'quantity': '', 'unit_price': ''}, {'description': 'Solde dû : €', 'quantity': '23', 'unit_price': '785.95'}, {'description': 'FACTURE', 'quantity': '', 'unit_price': ''}, {'description': 'N° Facture : FC--', 'quantity': '2025', 'unit_price': '9507'}, {'description': ""Date d'émission : //"", 'quantity': '07', 'unit_price': '2025'}, {'description': 'Date limite de paiement : //', 'quantity': '05', 'unit_price': '2026'}, {'description': 'Quantité Prix Unitaire Total', 'quantity': '', 'unit_price': ''}, {'description': '€ €', 'quantity': '2', 'unit_price': '865.50'}, {'description': '€ €', 'quantity': '1', 'unit_price': '788.01'}, {'description': '€ €', 'quantity': '11', 'unit_price': '745.42'}, {'description': '€ €', 'quantity': '6', 'unit_price': '146.99'}, {'description': 'Sous-', 'quantity': '', 'unit_price': ''}]",Audit de sécurité; Développement logiciel; Transport de marchandises; Installation réseau,NO
FR_invoice_synth_006,tva_percentage,55,5.5,NO
FR_invoice_synth_006,tva_amount,,1240.03,NO
FR_invoice_synth_006,total_amount,23785.95,23785.95,YES
FR_invoice_synth_006,payment_status,PAID,UNPAID,NO
FR_invoice_synth_006,solde_du,23785.95,23785.95,YES
FR_invoice_synth_007,supplier_name,Perrot SA,Perrot SA,YES
FR_invoice_synth_007,invoice_number,Facture,FAC-2025-4471,NO
FR_invoice_synth_007,invoice_date,30/04/2025,30/04/2025,YES
FR_invoice_synth_007,siret,03950384291604,03950384291604,YES
FR_invoice_synth_007,echeance,09/05/2025,09/05/2025,YES
FR_invoice_synth_007,invoice_content,"[{'description': 'Installation réseau', 'quantity': '', 'unit_price': ''}, {'description': 'Formation professionnelle', 'quantity': '', 'unit_price': ''}, {'description': 'Nettoyage de locaux', 'quantity': '', 'unit_price': ''}, {'description': 'Licence logicielle', 'quantity': '', 'unit_price': ''}, {'description': 'Statut : Non payé', 'quantity': '', 'unit_price': ''}, {'description': 'Solde dû : €', 'quantity': '67', 'unit_price': '732.81'}, {'description': 'FACTURE', 'quantity': '', 'unit_price': ''}, {'description': 'N° Facture : FAC--', 'quantity': '2025', 'unit_price': '4471'}, {'description': ""Date d'émission : //"", 'quantity': '04', 'unit_price': '2025'}, {'description': ""Date d'échéance : //"", 'quantity': '05', 'unit_price': '2025'}, {'description': 'Quantité Prix Unitaire Total', 'quantity': '', 'unit_price': ''}, {'description': '€ €', 'quantity': '45', 'unit_price': '138.24'}, {'description': '€ €', 'quantity': '13,59', 'unit_price': '652.32'}, {'description': '€ €', 'quantity': '17', 'unit_price': '850.88'}, {'description': '€ €', 'quantity': '93,38', 'unit_price': '560.28'}, {'description': 'Sous-', 'quantity': '', 'unit_price': ''}]",Installation réseau; Formation professionnelle; Nettoyage de locaux; Licence logicielle,NO
FR_invoice_synth_007,tva_percentage,55,5.5,NO
FR_invoice_synth_007,tva_amount,,3531.09,NO
FR_invoice_synth_007,total_amount,67732.81,67732.81,YES
FR_invoice_synth_007,payment_status,PAID,UNPAID,NO
FR_invoice_synth_007,solde_du,67732.81,67732.81,YES
FR_invoice_synth_008,supplier_name,David SARL,David SARL,YES
FR_invoice_synth_008,invoice_number,Facture,FAC-2024-7149,NO
FR_invoice_synth_008,invoice_date,03/10/2024,03/10/2024,YES
FR_invoice_synth_008,siret,24238038079490,24238038079490,YES
FR_invoice_synth_008,echeance,01/06/2025,01/06/2025,YES
FR_invoice_synth_008,invoice_content,"[{'description': 'Développement logiciel', 'quantity': '', 'unit_price': ''}, {'description': 'Rédaction de contenu', 'quantity': '', 'unit_price': ''}, {'description': ""Location d'équipement"", 'quantity': '', 'unit_price': ''}, {'description': 'Statut : Non payé', 'quantity': '', 'unit_price': ''}, {'description': 'Solde dû : €', 'quantity': '88', 'unit_price': '319.70'}, {'description': 'FACTURE', 'quantity': '', 'unit_price': ''}, {'description': 'N° Facture : FAC--', 'quantity': '2024', 'unit_price': '7149'}, {'description': ""Date d'émission : //"", 'quantity': '10', 'unit_price': '2024'}, {'description': 'Échéance : //', 'quantity': '06', 'unit_price': '2025'}, {'description': 'Quantité Prix Unitaire Total', 'quantity': '', 'unit_price': ''}, {'description': '€ €', 'quantity': '39', 'unit_price': '406.82'}, {'description': '€ €', 'quantity': '37', 'unit_price': '493.42'}, {'description': '€ €', 'quantity': '3', 'unit_price': '390.40'}, {'description': 'Sous-', 'quantity': '', 'unit_price': ''}]",Développement logiciel; Rédaction de contenu; Location d'équipement,NO
FR_invoice_synth_008,tva_percentage,10,10,YES
